battAlias;country;continent;climate;iso_a3;model_series;var;val;descr;cnt_vhcl
Batt_12;Netherlands;Europe;normal;NLD;213;variable_2;1025;Beschreibung_2;1025
Batt_12;Austria;Europe;normal;AUT;213;variable_2;25;Beschreibung_2;25
Batt_1;Korea (South);Asia;normal;KOR;295;variable_2;46;Beschreibung_2;46
Batt_9;Germany;Europe;normal;DEU;294;variable_2;1875;Beschreibung_2;1875
Batt_15;Finland;Europe;coldland;FIN;177;variable_2;1194;Beschreibung_2;1194
Batt_13;Switzerland;Europe;normal;CHE;253;variable_2;1205;Beschreibung_2;1205
Batt_16;Belgium;Europe;normal;BEL;167;variable_2;1151;Beschreibung_2;1151
Batt_18;Belgium;Europe;normal;BEL;206;variable_2;3864;Beschreibung_2;3864
Batt_13;Malaysia;Asia;hotland;MYS;253;variable_2;672;Beschreibung_2;672
Batt_15;Netherlands;Europe;normal;NLD;118;variable_2;1588;Beschreibung_2;1588
Batt_15;Bulgaria;Europe;normal;BGR;177;variable_2;28;Beschreibung_2;28
Batt_12;Jordan;Asia;normal;JOR;205;variable_2;270;Beschreibung_2;270
Batt_4;Hungary;Europe;normal;HUN;453;variable_2;257;Beschreibung_2;257
Batt_1;Germany;Europe;normal;DEU;295;variable_2;372;Beschreibung_2;372
Batt_6;Germany;Europe;normal;DEU;243;variable_2;28511;Beschreibung_2;28511
Batt_18;Romania;Europe;normal;ROU;214;variable_2;41;Beschreibung_2;41
Batt_12;Spain;Europe;normal;ESP;253;variable_2;479;Beschreibung_2;479
Batt_1;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;295;variable_2;79;Beschreibung_2;79
Batt_9;Norway;Europe;coldland;NOR;295;variable_2;677;Beschreibung_2;677
Batt_16;Norway;Europe;coldland;NOR;254;variable_2;93;Beschreibung_2;93
Batt_12;Malaysia;Asia;hotland;MYS;205;variable_2;1819;Beschreibung_2;1819
Batt_4;Germany;Europe;normal;DEU;453;variable_2;54489;Beschreibung_2;54489
Batt_13;Italy;Europe;normal;ITA;253;variable_2;3731;Beschreibung_2;3731
Batt_12;TǬrkiye;Asia;normal;TUR;253;variable_2;26;Beschreibung_2;26
Batt_8;Korea (South);Asia;normal;KOR;297;variable_2;1533;Beschreibung_2;1533
Batt_15;Poland;Europe;normal;POL;247;variable_2;307;Beschreibung_2;307
Batt_12;Thailand;Asia;hotland;THA;205;variable_2;6810;Beschreibung_2;6810
Batt_12;Japan;Asia;normal;JPN;205;variable_2;590;Beschreibung_2;590
Batt_12;Spain;Europe;normal;ESP;213;variable_2;52;Beschreibung_2;52
Batt_14;Portugal;Europe;normal;PRT;167;variable_2;1037;Beschreibung_2;1037
Batt_15;Norway;Europe;coldland;NOR;118;variable_2;319;Beschreibung_2;319
Batt_5;Iceland;Europe;coldland;ISL;293;variable_2;232;Beschreibung_2;232
Batt_9;TǬrkiye;Asia;normal;TUR;297;variable_2;97;Beschreibung_2;97
Batt_13;Austria;Europe;normal;AUT;253;variable_2;1314;Beschreibung_2;1314
Batt_17;Israel;Asia;normal;ISR;223;variable_2;40;Beschreibung_2;40
Batt_12;Argentina;South America;normal;ARG;253;variable_2;35;Beschreibung_2;35
Batt_8;Hong Kong;;;;297;variable_2;157;Beschreibung_2;157
Batt_15;Switzerland;Europe;normal;CHE;177;variable_2;694;Beschreibung_2;694
Batt_5;Finland;Europe;coldland;FIN;293;variable_2;442;Beschreibung_2;442
Batt_13;Malaysia;Asia;hotland;MYS;222;variable_2;428;Beschreibung_2;428
Batt_12;Korea (South);Asia;normal;KOR;205;variable_2;703;Beschreibung_2;703
Batt_4;Belgium;Europe;normal;BEL;453;variable_2;1402;Beschreibung_2;1402
Batt_12;Germany;Europe;normal;DEU;213;variable_2;2625;Beschreibung_2;2625
Batt_13;Finland;Europe;coldland;FIN;205;variable_2;494;Beschreibung_2;494
Batt_8;Slovakia (Slovak Republic);Europe;normal;SVK;296;variable_2;73;Beschreibung_2;73
Batt_12;China;Asia;normal;CHN;166;variable_2;163;Beschreibung_2;163
Batt_5;Romania;Europe;normal;ROU;293;variable_2;160;Beschreibung_2;160
Batt_13;Ireland;Europe;normal;IRL;253;variable_2;291;Beschreibung_2;291
Batt_12;French Polynesia;;;;253;variable_2;66;Beschreibung_2;66
Batt_14;Italy;Europe;normal;ITA;167;variable_2;6746;Beschreibung_2;6746
Batt_13;Norway;Europe;coldland;NOR;213;variable_2;1196;Beschreibung_2;1196
Batt_16;China;Asia;normal;CHN;167;variable_2;1653;Beschreibung_2;1653
Batt_8;Denmark;Europe;coldland;DNK;296;variable_2;64;Beschreibung_2;64
Batt_9;Ireland;Europe;normal;IRL;294;variable_2;34;Beschreibung_2;34
Batt_4;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;453;variable_2;3957;Beschreibung_2;3957
Batt_17;Ireland;Europe;normal;IRL;223;variable_2;56;Beschreibung_2;56
Batt_9;Poland;Europe;normal;POL;294;variable_2;159;Beschreibung_2;159
Batt_9;Korea (South);Asia;normal;KOR;294;variable_2;1029;Beschreibung_2;1029
Batt_13;Finland;Europe;coldland;FIN;213;variable_2;1126;Beschreibung_2;1126
Batt_8;Ireland;Europe;normal;IRL;296;variable_2;28;Beschreibung_2;28
Batt_17;Czech Republic;Europe;normal;CZE;223;variable_2;33;Beschreibung_2;33
Batt_5;TǬrkiye;Asia;normal;TUR;293;variable_2;648;Beschreibung_2;648
Batt_13;Slovenia;Europe;normal;SVN;213;variable_2;15;Beschreibung_2;15
Batt_14;Bulgaria;Europe;normal;BGR;167;variable_2;51;Beschreibung_2;51
Batt_13;Romania;Europe;normal;ROU;253;variable_2;565;Beschreibung_2;565
Batt_1;China;Asia;normal;CHN;295;variable_2;108;Beschreibung_2;108
Batt_14;West Banks;;;;167;variable_2;11;Beschreibung_2;11
Batt_5;India;Asia;hotland;IND;293;variable_2;109;Beschreibung_2;109
Batt_6;Estonia;Europe;normal;EST;243;variable_2;37;Beschreibung_2;37
Batt_18;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;206;variable_2;1217;Beschreibung_2;1217
Batt_13;Jordan;Asia;normal;JOR;253;variable_2;140;Beschreibung_2;140
Batt_12;Switzerland;Europe;normal;CHE;205;variable_2;208;Beschreibung_2;208
Batt_16;Spain;Europe;normal;ESP;167;variable_2;260;Beschreibung_2;260
Batt_1;Puerto Rico;North America;normal;PRI;295;variable_2;33;Beschreibung_2;33
Batt_13;Hungary;Europe;normal;HUN;213;variable_2;563;Beschreibung_2;563
Batt_18;Slovakia (Slovak Republic);Europe;normal;SVK;214;variable_2;12;Beschreibung_2;12
Batt_9;Lithuania;Europe;normal;LTU;295;variable_2;32;Beschreibung_2;32
Batt_1;Bulgaria;Europe;normal;BGR;297;variable_2;12;Beschreibung_2;12
Batt_15;Slovakia (Slovak Republic);Europe;normal;SVK;247;variable_2;92;Beschreibung_2;92
Batt_5;Greece;Europe;normal;GRC;293;variable_2;70;Beschreibung_2;70
Batt_8;Abu Dhabi (UAE);Asia;normal;ARE;297;variable_2;95;Beschreibung_2;95
Batt_13;Portugal;Europe;normal;PRT;205;variable_2;1671;Beschreibung_2;1671
Batt_6;Italy;Europe;normal;ITA;243;variable_2;2348;Beschreibung_2;2348
Batt_15;Slovakia (Slovak Republic);Europe;normal;SVK;177;variable_2;65;Beschreibung_2;65
Batt_13;Japan;Asia;normal;JPN;213;variable_2;315;Beschreibung_2;315
Batt_4;Portugal;Europe;normal;PRT;453;variable_2;2163;Beschreibung_2;2163
Batt_13;Sweden;Europe;coldland;SWE;253;variable_2;3531;Beschreibung_2;3531
Batt_12;Jordan;Asia;normal;JOR;253;variable_2;249;Beschreibung_2;249
Batt_8;Spain;Europe;normal;ESP;297;variable_2;159;Beschreibung_2;159
Batt_17;Belgium;Europe;normal;BEL;223;variable_2;673;Beschreibung_2;673
Batt_8;Germany;Europe;normal;DEU;296;variable_2;1239;Beschreibung_2;1239
Batt_17;Switzerland;Europe;normal;CHE;223;variable_2;80;Beschreibung_2;80
Batt_9;USA;North America;normal;USA;294;variable_2;5119;Beschreibung_2;5119
Batt_13;Bulgaria;Europe;normal;BGR;253;variable_2;50;Beschreibung_2;50
Batt_9;Unknown;;;;294;variable_2;14;Beschreibung_2;14
Batt_15;Spain;Europe;normal;ESP;177;variable_2;6391;Beschreibung_2;6391
Batt_12;Switzerland;Europe;normal;CHE;166;variable_2;381;Beschreibung_2;381
Batt_1;USA;North America;normal;USA;297;variable_2;832;Beschreibung_2;832
Batt_1;New Zealand;Oceania;normal;NZL;297;variable_2;12;Beschreibung_2;12
Batt_14;Malta;;;;167;variable_2;18;Beschreibung_2;18
Batt_9;Singapore;;;;294;variable_2;24;Beschreibung_2;24
Batt_12;Romania;Europe;normal;ROU;205;variable_2;44;Beschreibung_2;44
Batt_16;Netherlands;Europe;normal;NLD;254;variable_2;504;Beschreibung_2;504
Batt_16;Netherlands;Europe;normal;NLD;167;variable_2;182;Beschreibung_2;182
Batt_5;Spain;Europe;normal;ESP;293;variable_2;500;Beschreibung_2;500
Batt_6;Uruguay;South America;normal;URY;243;variable_2;57;Beschreibung_2;57
Batt_7;Portugal;Europe;normal;PRT;243;variable_2;411;Beschreibung_2;411
Batt_16;Germany;Europe;normal;DEU;167;variable_2;2389;Beschreibung_2;2389
Batt_16;Hungary;Europe;normal;HUN;167;variable_2;138;Beschreibung_2;138
Batt_6;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;243;variable_2;15097;Beschreibung_2;15097
Batt_15;Romania;Europe;normal;ROU;118;variable_2;114;Beschreibung_2;114
Batt_7;Denmark;Europe;coldland;DNK;243;variable_2;1132;Beschreibung_2;1132
Batt_4;Croatia;Europe;normal;HRV;453;variable_2;108;Beschreibung_2;108
Batt_12;Belgium;Europe;normal;BEL;253;variable_2;3062;Beschreibung_2;3062
Batt_8;Denmark;Europe;coldland;DNK;297;variable_2;185;Beschreibung_2;185
Batt_14;Belgium;Europe;normal;BEL;167;variable_2;8497;Beschreibung_2;8497
Batt_1;Belgium;Europe;normal;BEL;297;variable_2;29;Beschreibung_2;29
Batt_18;Belgium;Europe;normal;BEL;214;variable_2;99;Beschreibung_2;99
Batt_5;Austria;Europe;normal;AUT;293;variable_2;1257;Beschreibung_2;1257
Batt_18;Denmark;Europe;coldland;DNK;206;variable_2;1024;Beschreibung_2;1024
Batt_1;Japan;Asia;normal;JPN;294;variable_2;28;Beschreibung_2;28
Batt_4;TǬrkiye;Asia;normal;TUR;453;variable_2;73;Beschreibung_2;73
Batt_16;Portugal;Europe;normal;PRT;254;variable_2;506;Beschreibung_2;506
Batt_6;Malaysia;Asia;hotland;MYS;243;variable_2;514;Beschreibung_2;514
Batt_13;Spain;Europe;normal;ESP;253;variable_2;3856;Beschreibung_2;3856
Batt_12;Puerto Rico;North America;normal;PRI;253;variable_2;1454;Beschreibung_2;1454
Batt_15;France;Europe;normal;FRA;247;variable_2;14244;Beschreibung_2;14244
Batt_13;Sweden;Europe;coldland;SWE;205;variable_2;2003;Beschreibung_2;2003
Batt_6;Finland;Europe;coldland;FIN;243;variable_2;1310;Beschreibung_2;1310
Batt_17;Poland;Europe;normal;POL;223;variable_2;94;Beschreibung_2;94
Batt_17;Puerto Rico;North America;normal;PRI;223;variable_2;36;Beschreibung_2;36
Batt_1;Canada;North America;coldland;CAN;297;variable_2;55;Beschreibung_2;55
Batt_1;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;297;variable_2;74;Beschreibung_2;74
Batt_16;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;254;variable_2;510;Beschreibung_2;510
Batt_8;Jordan;Asia;normal;JOR;297;variable_2;17;Beschreibung_2;17
Batt_12;Australia;Oceania;hotland;AUS;205;variable_2;695;Beschreibung_2;695
Batt_12;South Africa;Africa;hotland;ZAF;205;variable_2;37;Beschreibung_2;37
Batt_13;Italy;Europe;normal;ITA;205;variable_2;317;Beschreibung_2;317
Batt_18;Netherlands;Europe;normal;NLD;206;variable_2;1023;Beschreibung_2;1023
Batt_13;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;253;variable_2;3173;Beschreibung_2;3173
Batt_12;Norway;Europe;coldland;NOR;253;variable_2;4963;Beschreibung_2;4963
Batt_15;Finland;Europe;coldland;FIN;247;variable_2;577;Beschreibung_2;577
Batt_12;Australia;Oceania;hotland;AUS;213;variable_2;33;Beschreibung_2;33
Batt_9;Belgium;Europe;normal;BEL;294;variable_2;535;Beschreibung_2;535
Batt_15;Finland;Europe;coldland;FIN;118;variable_2;1047;Beschreibung_2;1047
Batt_8;New Zealand;Oceania;normal;NZL;296;variable_2;15;Beschreibung_2;15
Batt_17;Thailand;Asia;hotland;THA;223;variable_2;591;Beschreibung_2;591
Batt_18;New Zealand;Oceania;normal;NZL;206;variable_2;73;Beschreibung_2;73
Batt_8;Bulgaria;Europe;normal;BGR;297;variable_2;62;Beschreibung_2;62
Batt_12;Germany;Europe;normal;DEU;205;variable_2;3380;Beschreibung_2;3380
Batt_12;Finland;Europe;coldland;FIN;213;variable_2;73;Beschreibung_2;73
Batt_8;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;296;variable_2;117;Beschreibung_2;117
Batt_6;Hong Kong;;;;243;variable_2;5661;Beschreibung_2;5661
Batt_15;Israel;Asia;normal;ISR;118;variable_2;296;Beschreibung_2;296
Batt_15;France;Europe;normal;FRA;177;variable_2;9490;Beschreibung_2;9490
Batt_1;Australia;Oceania;hotland;AUS;297;variable_2;92;Beschreibung_2;92
Batt_12;Switzerland;Europe;normal;CHE;222;variable_2;15;Beschreibung_2;15
Batt_18;France;Europe;normal;FRA;214;variable_2;165;Beschreibung_2;165
Batt_5;Slovenia;Europe;normal;SVN;293;variable_2;44;Beschreibung_2;44
Batt_13;Germany;Europe;normal;DEU;222;variable_2;553;Beschreibung_2;553
Batt_13;Finland;Europe;coldland;FIN;253;variable_2;2326;Beschreibung_2;2326
Batt_16;Puerto Rico;North America;normal;PRI;167;variable_2;547;Beschreibung_2;547
Batt_1;TǬrkiye;Asia;normal;TUR;297;variable_2;15;Beschreibung_2;15
Batt_13;Romania;Europe;normal;ROU;213;variable_2;159;Beschreibung_2;159
Batt_5;Singapore;;;;293;variable_2;133;Beschreibung_2;133
Batt_6;Bulgaria;Europe;normal;BGR;243;variable_2;70;Beschreibung_2;70
Batt_4;Sweden;Europe;coldland;SWE;453;variable_2;25;Beschreibung_2;25
Batt_6;Belgium;Europe;normal;BEL;243;variable_2;7010;Beschreibung_2;7010
Batt_9;Austria;Europe;normal;AUT;295;variable_2;384;Beschreibung_2;384
Batt_17;Bulgaria;Europe;normal;BGR;223;variable_2;18;Beschreibung_2;18
Batt_14;Croatia;Europe;normal;HRV;167;variable_2;196;Beschreibung_2;196
Batt_8;Kuwait;Asia;hotland;KWT;297;variable_2;21;Beschreibung_2;21
Batt_8;Czech Republic;Europe;normal;CZE;297;variable_2;75;Beschreibung_2;75
Batt_9;Canada;North America;coldland;CAN;294;variable_2;994;Beschreibung_2;994
Batt_9;Hong Kong;;;;294;variable_2;110;Beschreibung_2;110
Batt_13;Singapore;;;;213;variable_2;245;Beschreibung_2;245
Batt_13;Mauritius;;;;213;variable_2;34;Beschreibung_2;34
Batt_13;France;Europe;normal;FRA;222;variable_2;129;Beschreibung_2;129
Batt_12;Iceland;Europe;coldland;ISL;205;variable_2;19;Beschreibung_2;19
Batt_9;Malaysia;Asia;hotland;MYS;295;variable_2;153;Beschreibung_2;153
Batt_18;Switzerland;Europe;normal;CHE;214;variable_2;83;Beschreibung_2;83
Batt_12;Sweden;Europe;coldland;SWE;213;variable_2;99;Beschreibung_2;99
Batt_12;Denmark;Europe;coldland;DNK;205;variable_2;164;Beschreibung_2;164
Batt_14;Finland;Europe;coldland;FIN;167;variable_2;1044;Beschreibung_2;1044
Batt_13;Jordan;Asia;normal;JOR;213;variable_2;56;Beschreibung_2;56
Batt_4;Spain;Europe;normal;ESP;453;variable_2;5805;Beschreibung_2;5805
Batt_13;Colombia;South America;hotland;COL;253;variable_2;1401;Beschreibung_2;1401
Batt_12;Israel;Asia;normal;ISR;253;variable_2;516;Beschreibung_2;516
Batt_12;Romania;Europe;normal;ROU;253;variable_2;54;Beschreibung_2;54
Batt_6;New Zealand;Oceania;normal;NZL;243;variable_2;436;Beschreibung_2;436
Batt_15;Hungary;Europe;normal;HUN;118;variable_2;270;Beschreibung_2;270
Batt_5;Belgium;Europe;normal;BEL;293;variable_2;2898;Beschreibung_2;2898
Batt_13;Spain;Europe;normal;ESP;222;variable_2;58;Beschreibung_2;58
Batt_1;Finland;Europe;coldland;FIN;295;variable_2;15;Beschreibung_2;15
Batt_9;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;294;variable_2;232;Beschreibung_2;232
Batt_12;Slovenia;Europe;normal;SVN;205;variable_2;12;Beschreibung_2;12
Batt_9;Ireland;Europe;normal;IRL;295;variable_2;182;Beschreibung_2;182
Batt_4;Canada;North America;coldland;CAN;453;variable_2;657;Beschreibung_2;657
Batt_12;Slovakia (Slovak Republic);Europe;normal;SVK;253;variable_2;65;Beschreibung_2;65
Batt_8;Indonesia;Asia;hotland;IDN;297;variable_2;27;Beschreibung_2;27
Batt_15;Sweden;Europe;coldland;SWE;247;variable_2;1268;Beschreibung_2;1268
Batt_17;USA;North America;normal;USA;223;variable_2;543;Beschreibung_2;543
Batt_12;Mexico;North America;hotland;MEX;166;variable_2;247;Beschreibung_2;247
Batt_9;India;Asia;hotland;IND;294;variable_2;85;Beschreibung_2;85
Batt_12;Netherlands;Europe;normal;NLD;253;variable_2;213;Beschreibung_2;213
Batt_12;Austria;Europe;normal;AUT;253;variable_2;370;Beschreibung_2;370
Batt_12;Jordan;Asia;normal;JOR;213;variable_2;491;Beschreibung_2;491
Batt_13;Netherlands;Europe;normal;NLD;205;variable_2;451;Beschreibung_2;451
Batt_6;Lithuania;Europe;normal;LTU;243;variable_2;49;Beschreibung_2;49
Batt_8;Korea (South);Asia;normal;KOR;296;variable_2;965;Beschreibung_2;965
Batt_15;Belgium;Europe;normal;BEL;118;variable_2;4974;Beschreibung_2;4974
Batt_15;Denmark;Europe;coldland;DNK;118;variable_2;284;Beschreibung_2;284
Batt_13;Japan;Asia;normal;JPN;222;variable_2;115;Beschreibung_2;115
Batt_6;Cyprus (South);Asia;normal;CYP;243;variable_2;32;Beschreibung_2;32
Batt_12;France;Europe;normal;FRA;213;variable_2;370;Beschreibung_2;370
Batt_17;Sweden;Europe;coldland;SWE;223;variable_2;134;Beschreibung_2;134
Batt_17;Hungary;Europe;normal;HUN;223;variable_2;117;Beschreibung_2;117
Batt_9;Austria;Europe;normal;AUT;294;variable_2;193;Beschreibung_2;193
Batt_15;Italy;Europe;normal;ITA;118;variable_2;455;Beschreibung_2;455
Batt_12;France;Europe;normal;FRA;222;variable_2;110;Beschreibung_2;110
Batt_18;Finland;Europe;coldland;FIN;206;variable_2;643;Beschreibung_2;643
Batt_5;Malaysia;Asia;hotland;MYS;293;variable_2;138;Beschreibung_2;138
Batt_1;Puerto Rico;North America;normal;PRI;294;variable_2;39;Beschreibung_2;39
Batt_4;Austria;Europe;normal;AUT;453;variable_2;816;Beschreibung_2;816
Batt_8;Lithuania;Europe;normal;LTU;297;variable_2;35;Beschreibung_2;35
Batt_8;Hong Kong;;;;296;variable_2;34;Beschreibung_2;34
Batt_16;Hungary;Europe;normal;HUN;254;variable_2;157;Beschreibung_2;157
Batt_13;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;222;variable_2;229;Beschreibung_2;229
Batt_7;Italy;Europe;normal;ITA;243;variable_2;1064;Beschreibung_2;1064
Batt_8;Estonia;Europe;normal;EST;297;variable_2;26;Beschreibung_2;26
Batt_12;Japan;Asia;normal;JPN;253;variable_2;311;Beschreibung_2;311
Batt_17;Singapore;;;;223;variable_2;63;Beschreibung_2;63
Batt_6;Portugal;Europe;normal;PRT;243;variable_2;1951;Beschreibung_2;1951
Batt_14;Ukraine;Europe;normal;UKR;167;variable_2;437;Beschreibung_2;437
Batt_9;China;Asia;normal;CHN;294;variable_2;4320;Beschreibung_2;4320
Batt_15;Hungary;Europe;normal;HUN;177;variable_2;598;Beschreibung_2;598
Batt_6;Thailand;Asia;hotland;THA;243;variable_2;143;Beschreibung_2;143
Batt_13;French Polynesia;;;;253;variable_2;44;Beschreibung_2;44
Batt_8;Mexico;North America;hotland;MEX;297;variable_2;47;Beschreibung_2;47
Batt_18;Czech Republic;Europe;normal;CZE;214;variable_2;27;Beschreibung_2;27
Batt_6;Ireland;Europe;normal;IRL;243;variable_2;594;Beschreibung_2;594
Batt_14;Greece;Europe;normal;GRC;167;variable_2;170;Beschreibung_2;170
Batt_6;Dubai (UAE);Asia;hotland;ARE;243;variable_2;91;Beschreibung_2;91
Batt_9;Puerto Rico;North America;normal;PRI;294;variable_2;4052;Beschreibung_2;4052
Batt_18;Austria;Europe;normal;AUT;214;variable_2;57;Beschreibung_2;57
Batt_13;Australia;Oceania;hotland;AUS;253;variable_2;957;Beschreibung_2;957
Batt_12;Uruguay;South America;normal;URY;253;variable_2;87;Beschreibung_2;87
Batt_12;Belgium;Europe;normal;BEL;213;variable_2;225;Beschreibung_2;225
Batt_5;Portugal;Europe;normal;PRT;293;variable_2;598;Beschreibung_2;598
Batt_8;Australia;Oceania;hotland;AUS;296;variable_2;42;Beschreibung_2;42
Batt_6;Indonesia;Asia;hotland;IDN;243;variable_2;16;Beschreibung_2;16
Batt_4;Malta;;;;453;variable_2;259;Beschreibung_2;259
Batt_12;Hong Kong;;;;213;variable_2;16;Beschreibung_2;16
Batt_16;Germany;Europe;normal;DEU;254;variable_2;6180;Beschreibung_2;6180
Batt_6;Denmark;Europe;coldland;DNK;243;variable_2;2704;Beschreibung_2;2704
Batt_14;Sweden;Europe;coldland;SWE;167;variable_2;3438;Beschreibung_2;3438
Batt_9;Israel;Asia;normal;ISR;295;variable_2;239;Beschreibung_2;239
Batt_6;Jordan;Asia;normal;JOR;243;variable_2;34;Beschreibung_2;34
Batt_6;Czech Republic;Europe;normal;CZE;243;variable_2;310;Beschreibung_2;310
Batt_5;Sweden;Europe;coldland;SWE;293;variable_2;1568;Beschreibung_2;1568
Batt_16;Denmark;Europe;coldland;DNK;254;variable_2;191;Beschreibung_2;191
Batt_12;Romania;Europe;normal;ROU;213;variable_2;34;Beschreibung_2;34
Batt_17;Netherlands;Europe;normal;NLD;223;variable_2;199;Beschreibung_2;199
Batt_14;Poland;Europe;normal;POL;167;variable_2;1490;Beschreibung_2;1490
Batt_12;USA;North America;normal;USA;222;variable_2;1217;Beschreibung_2;1217
Batt_12;Canada;North America;coldland;CAN;222;variable_2;35;Beschreibung_2;35
Batt_13;Morocco;Africa;hotland;MAR;253;variable_2;21;Beschreibung_2;21
Batt_18;Hungary;Europe;normal;HUN;206;variable_2;114;Beschreibung_2;114
Batt_15;Germany;Europe;normal;DEU;247;variable_2;20494;Beschreibung_2;20494
Batt_17;Japan;Asia;normal;JPN;223;variable_2;64;Beschreibung_2;64
Batt_14;Denmark;Europe;coldland;DNK;167;variable_2;1001;Beschreibung_2;1001
Batt_15;Sweden;Europe;coldland;SWE;118;variable_2;1670;Beschreibung_2;1670
Batt_13;Denmark;Europe;coldland;DNK;213;variable_2;1256;Beschreibung_2;1256
Batt_12;Finland;Europe;coldland;FIN;166;variable_2;97;Beschreibung_2;97
Batt_12;Spain;Europe;normal;ESP;166;variable_2;135;Beschreibung_2;135
Batt_12;Germany;Europe;normal;DEU;253;variable_2;3982;Beschreibung_2;3982
Batt_8;Spain;Europe;normal;ESP;296;variable_2;114;Beschreibung_2;114
Batt_17;Finland;Europe;coldland;FIN;223;variable_2;86;Beschreibung_2;86
Batt_9;Denmark;Europe;coldland;DNK;294;variable_2;281;Beschreibung_2;281
Batt_14;Norway;Europe;coldland;NOR;167;variable_2;2176;Beschreibung_2;2176
Batt_13;Czech Republic;Europe;normal;CZE;213;variable_2;155;Beschreibung_2;155
Batt_14;Colombia;South America;hotland;COL;167;variable_2;104;Beschreibung_2;104
Batt_16;Switzerland;Europe;normal;CHE;167;variable_2;181;Beschreibung_2;181
Batt_9;Spain;Europe;normal;ESP;295;variable_2;475;Beschreibung_2;475
Batt_9;Germany;Europe;normal;DEU;297;variable_2;380;Beschreibung_2;380
Batt_13;Czech Republic;Europe;normal;CZE;253;variable_2;176;Beschreibung_2;176
Batt_8;Israel;Asia;normal;ISR;297;variable_2;67;Beschreibung_2;67
Batt_8;Taiwan, province of China;Asia;normal;TWN;297;variable_2;267;Beschreibung_2;267
Batt_6;Slovakia (Slovak Republic);Europe;normal;SVK;243;variable_2;220;Beschreibung_2;220
Batt_14;Israel;Asia;normal;ISR;167;variable_2;250;Beschreibung_2;250
Batt_18;Italy;Europe;normal;ITA;206;variable_2;365;Beschreibung_2;365
Batt_5;Mexico;North America;hotland;MEX;293;variable_2;166;Beschreibung_2;166
Batt_13;Dubai (UAE);Asia;hotland;ARE;222;variable_2;28;Beschreibung_2;28
Batt_4;Netherlands;Europe;normal;NLD;453;variable_2;1124;Beschreibung_2;1124
Batt_13;France;Europe;normal;FRA;253;variable_2;16994;Beschreibung_2;16994
Batt_8;Canada;North America;coldland;CAN;296;variable_2;638;Beschreibung_2;638
Batt_9;Norway;Europe;coldland;NOR;294;variable_2;564;Beschreibung_2;564
Batt_15;Switzerland;Europe;normal;CHE;118;variable_2;124;Beschreibung_2;124
Batt_4;Slovenia;Europe;normal;SVN;453;variable_2;221;Beschreibung_2;221
Batt_6;Taiwan, province of China;Asia;normal;TWN;243;variable_2;1088;Beschreibung_2;1088
Batt_13;Germany;Europe;normal;DEU;213;variable_2;35711;Beschreibung_2;35711
Batt_9;China;Asia;normal;CHN;295;variable_2;12161;Beschreibung_2;12161
Batt_18;Colombia;South America;hotland;COL;206;variable_2;18;Beschreibung_2;18
Batt_1;Switzerland;Europe;normal;CHE;295;variable_2;22;Beschreibung_2;22
Batt_9;Belgium;Europe;normal;BEL;295;variable_2;2080;Beschreibung_2;2080
Batt_9;France;Europe;normal;FRA;295;variable_2;523;Beschreibung_2;523
Batt_8;Saudi Arabia;Asia;hotland;SAU;297;variable_2;74;Beschreibung_2;74
Batt_8;Hungary;Europe;normal;HUN;296;variable_2;61;Beschreibung_2;61
Batt_15;Greece;Europe;normal;GRC;118;variable_2;102;Beschreibung_2;102
Batt_5;Taiwan, province of China;Asia;normal;TWN;293;variable_2;196;Beschreibung_2;196
Batt_4;Slovakia (Slovak Republic);Europe;normal;SVK;453;variable_2;106;Beschreibung_2;106
Batt_8;Singapore;;;;297;variable_2;105;Beschreibung_2;105
Batt_1;Australia;Oceania;hotland;AUS;295;variable_2;79;Beschreibung_2;79
Batt_6;Norway;Europe;coldland;NOR;243;variable_2;6746;Beschreibung_2;6746
Batt_15;Belgium;Europe;normal;BEL;177;variable_2;5052;Beschreibung_2;5052
Batt_12;France;Europe;normal;FRA;166;variable_2;491;Beschreibung_2;491
Batt_12;Japan;Asia;normal;JPN;222;variable_2;391;Beschreibung_2;391
Batt_18;Austria;Europe;normal;AUT;206;variable_2;199;Beschreibung_2;199
Batt_15;New Zealand;Oceania;normal;NZL;177;variable_2;45;Beschreibung_2;45
Batt_12;Colombia;South America;hotland;COL;253;variable_2;92;Beschreibung_2;92
Batt_13;Uruguay;South America;normal;URY;253;variable_2;119;Beschreibung_2;119
Batt_16;Czech Republic;Europe;normal;CZE;167;variable_2;92;Beschreibung_2;92
Batt_9;Poland;Europe;normal;POL;295;variable_2;323;Beschreibung_2;323
Batt_14;Romania;Europe;normal;ROU;167;variable_2;661;Beschreibung_2;661
Batt_15;Greece;Europe;normal;GRC;177;variable_2;399;Beschreibung_2;399
